"PMID","AuthorN","AuthorForename","AuthorLastname","AuthorInitials","AuthorAffiliation"
26535619,9,"B","Sánchez-Llamas","B","Highly Specialized Medical Unit of Gynecology-Obstetrics Hospital, Western National Medical Center, Mexican Institute of Social Security, Guadalajara, Jalisco, México."
26535619,10,"M P","Gallegos-Arreola","MP","Molecular Genetics Laboratory, Molecular Medicine Division, Western Biomedical Research Center, Western National Medical Center, Mexican Institute of Social Security, Guadalajara, Jalisco, Mexico marthapatriciagallegos08@gmail.com."
26548378,1,"Amany M","Ibrahim","AM","Internal Medicine Department, Faculty of Medicine, Zagazig University, Egypt."
26548378,2,"Hanan S","Ahmed","HS","Clinical and Chemical Pathology Department, Faculty of Medicine, Zagazig University, Zagazig, Egypt."
26548378,3,"Nashwa M","Alazizi","NM","Clinical and Chemical Pathology Department, Faculty of Medicine, Zagazig University, Zagazig, Egypt."
26548378,4,"Marwa A","Mansour","MA","Medical Microbiology and Immunology Department, Faculty of Medicine, Zagazig University, Egypt."
26548378,5,"Shymaa A","Mansour","SA","Medical Microbiology and Immunology Department, Faculty of Medicine, Zagazig University, Egypt."
26552558,1,"Marko","Ercegovac","M","Clinic of Neurology, Clinical Centre of Serbia, Dr Subotica 2, 11000 Belgrade, Serbia; Faculty of Medicine, University in Belgrade, Belgrade, Serbia. Electronic address: ercegovacmarko@gmail.com."
26552558,2,"Nebojsa","Jovic","N","Clinic of Neurology and Psychiatry for Children and Youth, Clinical Centre of Serbia, Dr Subotica 6a, 11000 Belgrade, Serbia; Faculty of Medicine, University in Belgrade, Belgrade, Serbia. Electronic address: njjovic@eunet.rs."
26552558,3,"Dragoslav","Sokic","D","Clinic of Neurology, Clinical Centre of Serbia, Dr Subotica 2, 11000 Belgrade, Serbia; Faculty of Medicine, University in Belgrade, Belgrade, Serbia. Electronic address: dragoslav.sokic@kcs.ac.rs."
26552558,4,"Ana","Savic-Radojevic","A","Institute of Medical and Clinical Biochemistry, Pasterova 2, 11000 Belgrade, Serbia; Faculty of Medicine, University in Belgrade, Belgrade, Serbia. Electronic address: anasavicradojevic@med.bg.ac.rs."
26552558,5,"Vesna","Coric","V","Institute of Medical and Clinical Biochemistry, Pasterova 2, 11000 Belgrade, Serbia; Faculty of Medicine, University in Belgrade, Belgrade, Serbia. Electronic address: coricmvesna@gmail.com."
26552558,6,"Tanja","Radic","T","Institute of Medical and Clinical Biochemistry, Pasterova 2, 11000 Belgrade, Serbia. Electronic address: tanjajevtic@gmail.com."
26552558,7,"Dimitrije","Nikolic","D","University Children's Hospital, Tirsova 10, 11000 Belgrade, Serbia; Faculty of Medicine, University in Belgrade, Belgrade, Serbia. Electronic address: dimitrije.nikolic@gmail.com."
26552558,8,"Miljana","Kecmanovic","M","Faculty of Biology, University in Belgrade, Studentski trg 3, 11000 Belgrade, Serbia. Electronic address: miljana@bio.bg.ac.rs."
26552558,9,"Marija","Matic","M","Institute of Medical and Clinical Biochemistry, Pasterova 2, 11000 Belgrade, Serbia; Faculty of Medicine, University in Belgrade, Belgrade, Serbia. Electronic address: marija_opacic@yahoo.com."
26552558,10,"Tatjana","Simic","T","Institute of Medical and Clinical Biochemistry, Pasterova 2, 11000 Belgrade, Serbia; Faculty of Medicine, University in Belgrade, Belgrade, Serbia. Electronic address: tatjanasimic@med.bg.ac.rs."
26552558,11,"Marija","Pljesa-Ercegovac","M","Institute of Medical and Clinical Biochemistry, Pasterova 2, 11000 Belgrade, Serbia; Faculty of Medicine, University in Belgrade, Belgrade, Serbia. Electronic address: marijaercegovac@med.bg.ac.rs."
26554337,1,"Adam T","Zarth","AT","Masonic Cancer Center, University of Minnesota, Minneapolis, MN, USA; Medicinal Chemistry Graduate Program, University of Minnesota, Minneapolis, MN, USA. Electronic address: zarth002@umn.edu."
26554337,2,"Sharon E","Murphy","SE","Masonic Cancer Center, University of Minnesota, Minneapolis, MN, USA; Department of Biochemistry, Molecular Biology, and Biophysics, University of Minnesota, Minneapolis, MN, USA."
26554337,3,"Stephen S","Hecht","SS","Masonic Cancer Center, University of Minnesota, Minneapolis, MN, USA; Medicinal Chemistry Graduate Program, University of Minnesota, Minneapolis, MN, USA."
26555610,1,"Serdar","Karakurt","S","Department of Biochemistry, Faculty of Science, Selcuk University, Konya, Turkey. kserdar1@yahoo.com."
26555610,2,"Orhan","Adali","O",""
26571237,1,"Mohammad","Abbas","M","Molecular and Human Genetics Laboratory, Department of Zoology, University of Lucknow, Lucknow -226007, Uttar Pradesh, India."
26571237,2,"Vandana Singh","Kushwaha","VS","Department of Radiotherapy, King George's Medical University, Lucknow-226003, Uttar Pradesh, India."
26571237,3,"Kirti","Srivastava","K","Department of Radiotherapy, King George's Medical University, Lucknow-226003, Uttar Pradesh, India."
26571237,4,"Monisha","Banerjee","M","Molecular and Human Genetics Laboratory, Department of Zoology, University of Lucknow, Lucknow -226007, Uttar Pradesh, India."
26572891,1,"Maria G","Kakkoura","MG","Department of EM/Molecular Pathology, The Cyprus Institute of Neurology and Genetics, 6 International Airport Avenue, 2370, Nicosia, Cyprus."
26572891,2,"Maria A","Loizidou","MA","Department of EM/Molecular Pathology, The Cyprus Institute of Neurology and Genetics, 6 International Airport Avenue, 2370, Nicosia, Cyprus."
26572891,3,"Christiana A","Demetriou","CA","Neurology Clinic D, The Cyprus Institute of Neurology and Genetics, Nicosia, Cyprus."
26572891,4,"Giorgos","Loucaides","G","The Cyprus Institute of Neurology and Genetics, Nicosia, Cyprus."
26572891,5,"Maria","Daniel","M","Bank of Cyprus Oncology Center, Nicosia, Cyprus."
26572891,6,"Kyriacos","Kyriacou","K","Department of EM/Molecular Pathology, The Cyprus Institute of Neurology and Genetics, 6 International Airport Avenue, 2370, Nicosia, Cyprus."
26572891,7,"Andreas","Hadjisavvas","A","Department of EM/Molecular Pathology, The Cyprus Institute of Neurology and Genetics, 6 International Airport Avenue, 2370, Nicosia, Cyprus. ahsavvas@cing.ac.cy."
26577857,1,"Xue-Ying","Hu","XY","Department of Radiology, Affiliated Oncology Hospital of Guangxi Medical University, 71 Hedi Road, Nanning, 530021, Guangxi, People's Republic of China."
26577857,2,"Xiang-Yang","Huang","XY","Department of Radiology, Affiliated Oncology Hospital of Guangxi Medical University, 71 Hedi Road, Nanning, 530021, Guangxi, People's Republic of China."
26577857,3,"Jie","Ma","J","Department of Radiology, Affiliated Oncology Hospital of Guangxi Medical University, 71 Hedi Road, Nanning, 530021, Guangxi, People's Republic of China."
26577857,4,"Yang","Zuo","Y","Department of Radiology, Affiliated Oncology Hospital of Guangxi Medical University, 71 Hedi Road, Nanning, 530021, Guangxi, People's Republic of China."
26577857,5,"Ning-Bin","Luo","NB","Department of Radiology, Affiliated Oncology Hospital of Guangxi Medical University, 71 Hedi Road, Nanning, 530021, Guangxi, People's Republic of China."
26577857,6,"Shao-Lv","Lai","SL","Department of Radiology, Affiliated Oncology Hospital of Guangxi Medical University, 71 Hedi Road, Nanning, 530021, Guangxi, People's Republic of China."
26577857,7,"Dan-Ke","Su","DK","Department of Radiology, Affiliated Oncology Hospital of Guangxi Medical University, 71 Hedi Road, Nanning, 530021, Guangxi, People's Republic of China. doctorsu0771@sina.com."
26578531,1,"Ping","Liu","P","School of Population Health, The University of Western Australia, M431, 35 Stirling Highway, Crawley, Perth, WA, 6009, Australia. ping.liu@research.uwa.edu.au."
26578531,2,"Min","Zhang","M","School of Population Health, The University of Western Australia, M431, 35 Stirling Highway, Crawley, Perth, WA, 6009, Australia."
26578531,3,"Xing","Xie","X","Women's Hospital, School of Medicine, Zhejiang University, 1 Xueshi Road, Hangzhou, 310006, Zhejiang, People's Republic of China."
26578531,4,"Jie","Jin","J","Department of Hematology, The First Affiliated Hospital, Zhejiang University College of Medicine, 79 Qingchun Road, Hangzhou, 310003, Zhejiang, People's Republic of China."
26578531,5,"C D'Arcy J","Holman","CD","School of Population Health, The University of Western Australia, M431, 35 Stirling Highway, Crawley, Perth, WA, 6009, Australia."
26580648,1,"Jayong","Chung","J","Department of Food &amp; Nutrition, Research Center for Human Ecology, College of Human Ecology, Kyung Hee University, 26, Kyungheedae-ro, Hoegi-dong, Dongdaemun-gu, Seoul 02447, Korea. jchung@khu.ac.kr."
26580648,2,"Sung-Ok","Kwon","SO","Department of Food &amp; Nutrition, Research Center for Human Ecology, College of Human Ecology, Kyung Hee University, 26, Kyungheedae-ro, Hoegi-dong, Dongdaemun-gu, Seoul 02447, Korea. kamelon@hanmail.net."
26580648,3,"Hyogin","Ahn","H","Department of Food &amp; Nutrition, Research Center for Human Ecology, College of Human Ecology, Kyung Hee University, 26, Kyungheedae-ro, Hoegi-dong, Dongdaemun-gu, Seoul 02447, Korea. ddottori@naver.com."
26580648,4,"Hyojung","Hwang","H","Department of Food &amp; Nutrition, Research Center for Human Ecology, College of Human Ecology, Kyung Hee University, 26, Kyungheedae-ro, Hoegi-dong, Dongdaemun-gu, Seoul 02447, Korea. fullmoon0118@naver.com."
26580648,5,"Soo-Jong","Hong","SJ","Department of Pediatrics, Childhood Asthma Atopy Center, Research Center for Standardization of Allergic Diseases, University of Ulsan College of Medicine 13, Gangdong-daero, Pungnap-dong, Songpa-gu, Seoul 05535, Korea. sjhong@amc.seoul.kr."
26580648,6,"Se-Young","Oh","SY","Department of Food &amp; Nutrition, Research Center for Human Ecology, College of Human Ecology, Kyung Hee University, 26, Kyungheedae-ro, Hoegi-dong, Dongdaemun-gu, Seoul 02447, Korea. seyoung@khu.ac.kr."
26600754,1,"Saima Shakil","Malik","SS","Fatima Jinnah Women University, The Mall, Rawalpindi, Pakistan, E9, Environmental Sciences Department/ Biotechnology."
26600754,2,"Nosheen","Masood","N","Fatima Jinnah Women University, The Mall, Rawalpindi, Pakistan, E9, Environmental Sciences Department/ Biotechnology."
26600754,3,"Azra","Yasmin","A","Fatima Jinnah Women University, The Mall, Rawalpindi, Pakistan, E9, Environmental Sciences Department/ Biotechnology."
26604430,1,"Nezha","Senhaji","N","Laboratory of Genetics and Molecular Pathologies, Faculty of Medicine and Pharmacy of Casablanca, Casablanca, Morocco."
26604430,2,"Yaya","Kassogue","Y","Laboratory of Genetics and Molecular Pathologies, Faculty of Medicine and Pharmacy of Casablanca, Casablanca, Morocco."
26604430,3,"Mina","Fahimi","M","Gastroenterology Department, CHU Ibn Rochd, Casablanca, Morocco."
26604430,4,"Nadia","Serbati","N","Laboratory of Genetics and Molecular Pathologies, Faculty of Medicine and Pharmacy of Casablanca, Casablanca, Morocco."
26604430,5,"Wafaa","Badre","W","Gastroenterology Department, CHU Ibn Rochd, Casablanca, Morocco."
26604430,6,"Sellama","Nadifi","S","Laboratory of Genetics and Molecular Pathologies, Faculty of Medicine and Pharmacy of Casablanca, Casablanca, Morocco."
26614779,1,"Zhong-Yang","Wang","ZY","Department of Urology Surgery, the Sixth Affiliated Hospital, Sun Yat-Sen University, Guangzhou, China."
26614779,2,"Hong-Yan","Li","HY","Department of Nephrology, Huadu District People's Hospital, Southern Medical University, Guangzhou, China."
26614779,3,"Zongpei","Jiang","Z","Department of Nephrology, the Sixth Affiliated Hospital, Sun Yat-Sen University, Guangzhou, China."
26614779,4,"Tian-Biao","Zhou","TB","Department of Nephrology, the Sixth Affiliated Hospital, Sun Yat-Sen University, Guangzhou, China tianbiaozhou@163.com."
26614779,5,"Gregor P C","Drummen","GP","Cellular Stress and Ageing Program, Bionanoscience and Bio-Imaging Program, Bio&Nano-Solutions, Bielefeld, Germany."
26620773,1,"I","García-González","I","a Laboratorio de Genética , Centro de Investigaciones Regionales 'Dr. Hideyo Noguchi', Universidad Autónoma de Yucatán . Mérida, Yucatán , Mexico and."
26620773,2,"R","Mendoza-Alcocer","R","b Centro Estatal de la Transfusión Sanguínea, Secretaria de Salud de Yucatán , Mérida, Yucatán , Mexico."
26620773,3,"G J","Pérez-Mendoza","GJ","a Laboratorio de Genética , Centro de Investigaciones Regionales 'Dr. Hideyo Noguchi', Universidad Autónoma de Yucatán . Mérida, Yucatán , Mexico and."
26620773,4,"R","Rubí-Castellanos","R","a Laboratorio de Genética , Centro de Investigaciones Regionales 'Dr. Hideyo Noguchi', Universidad Autónoma de Yucatán . Mérida, Yucatán , Mexico and."
26620773,5,"L","González-Herrera","L","a Laboratorio de Genética , Centro de Investigaciones Regionales 'Dr. Hideyo Noguchi', Universidad Autónoma de Yucatán . Mérida, Yucatán , Mexico and."
26621101,1,"Victoria M","Pratt","VM","Department of Medical and Molecular Genetics, Indiana University School of Medicine, Indianapolis, Indiana."
26621101,2,"Robin E","Everts","RE","Agena Bioscience, San Diego, California."
26621101,3,"Praful","Aggarwal","P","Section of Genomic Pediatrics, Department of Pediatrics, Medical College of Wisconsin, Milwaukee, Wisconsin."
26621101,4,"Brittany N","Beyer","BN","Department of Medical and Molecular Genetics, Indiana University School of Medicine, Indianapolis, Indiana."
26621101,5,"Ulrich","Broeckel","U","Section of Genomic Pediatrics, Department of Pediatrics, Medical College of Wisconsin, Milwaukee, Wisconsin."
26621101,6,"Ruth","Epstein-Baak","R","Department of TechSupport, Autogenomics Inc., Vista, California."
26621101,7,"Paul","Hujsak","P","Department of Research & Development, Autogenomics Inc., Vista, California."
26621101,8,"Ruth","Kornreich","R","Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York."
26621101,9,"Jun","Liao","J","Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York."
26621101,10,"Rachel","Lorier","R","Section of Genomic Pediatrics, Department of Pediatrics, Medical College of Wisconsin, Milwaukee, Wisconsin."
26621101,11,"Stuart A","Scott","SA","Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York."
26621101,12,"Chingying Huang","Smith","CH","Department of Research & Development, Autogenomics Inc., Vista, California."
26621101,13,"Lorraine H","Toji","LH","Coriell Cell Repositories, Coriell Institute for Medical Research, Camden, New Jersey."
26621101,14,"Amy","Turner","A","Section of Genomic Pediatrics, Department of Pediatrics, Medical College of Wisconsin, Milwaukee, Wisconsin."
26621101,15,"Lisa V","Kalman","LV","Division of Laboratory Systems, Centers for Disease Control and Prevention, Atlanta, Georgia. Electronic address: lkalman@cdc.gov."
26645279,1,"Louis","Lacombe","L","Centre Hospitalier Universitaire (CHU) de Québec Research Center, Laval University, Québec, Canada. Department of Surgery (Urology), Faculty of Medecine, Laval University, Quebec, Canada. louis.lacombe@crchudequebec.ulaval.ca."
